correct,id,label,original_id,prediction,scores
False,2384,1,36789,3,"[11.0, 11.25, 11.125, 10.8125]"
False,2385,0,36802,2,"[11.0625, 11.0625, 11.0, 11.25]"
False,2386,2,36803,0,"[10.875, 11.25, 11.25, 11.0]"
False,2387,0,36820,1,"[11.0625, 10.75, 10.8125, 11.1875]"
True,2388,1,36821,1,"[11.125, 10.875, 10.875, 11.0]"
False,2389,2,36822,0,"[10.6875, 11.1875, 11.0625, 10.9375]"
False,2390,3,36833,2,"[11.125, 11.125, 11.0, 11.1875]"
False,2391,3,36863,0,"[11.0, 11.0625, 11.125, 11.0]"
False,2392,1,36890,0,"[10.875, 11.0, 11.0, 11.0625]"
False,2393,3,36891,2,"[11.125, 11.25, 10.875, 10.9375]"
False,2394,0,36901,2,"[10.9375, 10.9375, 10.75, 10.9375]"
False,2395,0,36918,2,"[11.125, 11.0, 10.875, 11.125]"
False,2396,3,36919,0,"[11.0, 11.25, 11.0625, 11.3125]"
False,2397,3,36960,0,"[10.875, 11.0625, 11.125, 11.0625]"
False,2398,2,37007,1,"[11.0625, 10.8125, 10.9375, 11.0]"
False,2399,2,37012,3,"[11.0, 11.0, 10.9375, 10.75]"
False,2400,0,37013,2,"[10.9375, 11.125, 10.6875, 11.0]"
False,2401,1,37028,2,"[11.0625, 11.0, 10.625, 11.1875]"
False,2402,2,37052,3,"[11.0, 10.9375, 11.125, 10.6875]"
True,2403,0,37065,0,"[10.75, 11.0, 11.0625, 11.25]"
True,2404,3,37066,3,"[11.125, 11.1875, 11.0625, 11.0]"
False,2405,3,37067,1,"[11.0, 10.9375, 10.9375, 11.0]"
True,2406,1,37068,1,"[10.9375, 10.8125, 10.875, 10.9375]"
False,2407,3,37075,0,"[10.75, 10.8125, 10.9375, 11.3125]"
False,2408,3,37081,0,"[10.875, 10.9375, 10.9375, 10.9375]"
False,2409,3,37101,0,"[11.0625, 11.1875, 11.125, 11.125]"
False,2410,3,37115,0,"[10.6875, 11.0625, 11.0625, 11.0]"
False,2411,0,37120,2,"[11.0625, 10.875, 10.75, 11.0625]"
False,2412,2,37124,3,"[10.9375, 11.125, 11.1875, 10.8125]"
False,2413,2,37129,1,"[11.1875, 11.125, 11.1875, 11.125]"
False,2414,2,37135,0,"[10.875, 11.0625, 10.9375, 11.0625]"
True,2415,1,37150,1,"[11.0, 10.9375, 10.9375, 11.0625]"
False,2416,2,37241,0,"[11.0625, 11.1875, 11.1875, 11.125]"
True,2417,0,37252,0,"[11.0625, 11.25, 11.125, 11.0625]"
False,2418,2,37328,1,"[10.9375, 10.75, 10.8125, 11.3125]"
False,2419,2,37342,1,"[11.25, 10.8125, 11.0625, 11.125]"
False,2420,3,37351,2,"[11.0, 10.9375, 10.75, 11.25]"
True,2421,1,37363,1,"[11.0, 10.75, 10.9375, 11.25]"
True,2422,3,37364,3,"[11.0625, 10.75, 10.875, 10.6875]"
True,2423,3,37365,3,"[11.0, 11.1875, 11.0625, 10.6875]"
False,2424,0,37384,2,"[10.875, 11.0, 10.8125, 10.875]"
False,2425,3,37385,1,"[11.0, 10.9375, 11.1875, 10.9375]"
False,2426,1,37386,3,"[11.0, 11.0625, 10.875, 10.8125]"
True,2427,1,37394,1,"[11.0, 10.9375, 10.9375, 11.0625]"
False,2428,0,37395,1,"[11.0625, 10.9375, 10.9375, 10.9375]"
True,2429,0,37396,0,"[11.0, 11.0, 11.0, 11.375]"
False,2430,3,37397,1,"[11.0, 10.6875, 11.0, 10.875]"
False,2431,3,37398,1,"[11.375, 10.75, 11.3125, 11.125]"
False,2432,1,37444,2,"[11.0625, 11.0625, 10.875, 11.0]"
False,2433,2,37475,1,"[11.3125, 10.9375, 10.9375, 11.0]"
False,2434,2,37508,0,"[10.875, 11.0, 11.3125, 10.875]"
False,2435,2,37509,3,"[11.0625, 11.3125, 11.0625, 10.9375]"
False,2436,2,37527,3,"[11.0, 11.1875, 11.1875, 10.875]"
True,2437,2,37549,2,"[11.0, 11.3125, 10.9375, 11.0625]"
False,2438,0,37564,1,"[11.0, 10.625, 10.8125, 10.875]"
False,2439,2,37571,0,"[10.9375, 11.25, 10.9375, 10.9375]"
False,2440,3,37572,1,"[11.1875, 11.0, 11.125, 11.125]"
True,2441,1,37578,1,"[11.25, 11.0, 11.125, 11.125]"
False,2442,3,37579,2,"[11.0625, 11.125, 11.0, 11.0625]"
False,2443,0,37595,2,"[10.875, 10.9375, 10.8125, 11.0625]"
False,2444,0,37596,3,"[11.0625, 11.4375, 11.0625, 11.0]"
False,2445,2,37606,0,"[10.9375, 11.0, 11.1875, 10.9375]"
False,2446,3,37645,0,"[10.875, 10.9375, 11.0625, 11.0625]"
False,2447,1,37661,0,"[10.9375, 11.0625, 11.0625, 10.9375]"
True,2448,0,37662,0,"[10.875, 10.9375, 11.0625, 11.0625]"
True,2449,1,37665,1,"[11.125, 10.9375, 11.1875, 11.125]"
False,2450,3,37672,0,"[10.875, 11.25, 11.3125, 11.25]"
True,2451,2,37685,2,"[11.125, 11.0, 10.75, 11.0]"
False,2452,3,37695,1,"[10.9375, 10.6875, 11.125, 10.9375]"
False,2453,3,37716,1,"[11.0625, 10.875, 10.9375, 11.3125]"
False,2454,3,37742,2,"[11.125, 11.3125, 11.0, 11.0]"
False,2455,0,37765,1,"[11.125, 10.9375, 11.0, 10.9375]"
False,2456,3,37766,0,"[10.6875, 11.0, 11.0, 10.75]"
False,2457,2,37798,1,"[11.1875, 10.875, 11.0, 11.0]"
False,2458,0,37819,2,"[11.125, 11.25, 10.875, 10.9375]"
False,2459,2,37829,1,"[11.125, 10.9375, 11.0625, 11.0625]"
False,2460,2,37841,0,"[10.875, 10.875, 10.9375, 11.0]"
False,2461,3,37843,2,"[11.0625, 11.0625, 10.75, 11.0]"
False,2462,2,37844,1,"[11.4375, 10.9375, 11.0, 11.5]"
False,2463,0,37872,1,"[11.125, 11.0, 11.0625, 11.0625]"
False,2464,0,37904,3,"[11.25, 11.3125, 11.5625, 11.125]"
False,2465,1,37905,0,"[11.0625, 11.25, 11.25, 11.0625]"
False,2466,3,37910,2,"[11.1875, 11.1875, 10.6875, 11.125]"
False,2467,0,37911,2,"[11.0625, 11.125, 11.0, 11.25]"
False,2468,2,37942,1,"[11.0, 10.875, 10.875, 11.125]"
False,2469,1,37957,2,"[10.9375, 11.125, 10.875, 11.125]"
False,2470,0,37958,3,"[11.25, 11.25, 11.0, 10.5625]"
False,2471,3,37998,1,"[10.875, 10.8125, 11.0625, 10.875]"
False,2472,2,38058,3,"[11.25, 10.9375, 11.5, 10.875]"
True,2473,2,38092,2,"[11.0625, 11.0, 10.875, 11.0]"
False,2474,1,38156,3,"[10.875, 11.0, 11.0, 10.5625]"
False,2475,3,38157,2,"[11.0, 11.3125, 10.8125, 11.25]"
True,2476,1,38184,1,"[10.875, 10.8125, 10.875, 11.0]"
True,2477,0,38185,0,"[10.8125, 11.0, 11.0625, 11.0625]"
True,2478,0,38187,0,"[10.8125, 11.125, 11.125, 10.9375]"
False,2479,2,38188,3,"[11.0, 11.125, 11.5625, 10.9375]"
False,2480,0,38238,2,"[10.9375, 11.0, 10.6875, 11.0]"
False,2481,3,38246,0,"[11.0, 11.25, 11.3125, 11.0625]"
False,2482,2,38267,1,"[11.125, 10.9375, 10.9375, 11.0]"
False,2483,2,38287,1,"[11.125, 10.875, 11.125, 11.1875]"
True,2484,0,38295,0,"[10.5, 11.0625, 11.0625, 11.0]"
True,2485,0,38296,0,"[10.75, 10.9375, 11.0, 10.875]"
False,2486,0,38301,2,"[11.0625, 11.0625, 10.9375, 11.1875]"
False,2487,1,38315,3,"[10.8125, 11.0625, 10.875, 10.625]"
False,2488,2,38319,0,"[10.75, 11.0, 11.0, 11.125]"
False,2489,0,38320,3,"[11.125, 11.125, 11.0625, 10.75]"
False,2490,2,38342,1,"[11.0625, 10.9375, 11.125, 11.125]"
False,2491,1,38343,2,"[11.0, 11.1875, 10.75, 11.1875]"
True,2492,0,38345,0,"[10.75, 10.9375, 11.125, 10.9375]"
False,2493,0,38346,2,"[10.875, 10.9375, 10.75, 11.0]"
False,2494,1,38367,0,"[10.875, 11.375, 11.0, 11.0]"
True,2495,0,38377,0,"[10.9375, 11.0625, 11.125, 10.9375]"
False,2496,1,38383,3,"[11.125, 11.0625, 11.0, 10.9375]"
False,2497,2,38405,3,"[10.8125, 11.0, 10.8125, 10.6875]"
False,2498,2,38406,0,"[10.8125, 11.1875, 11.0625, 10.9375]"
False,2499,1,38410,0,"[11.0, 11.0, 11.0625, 11.25]"
False,2500,0,38411,1,"[11.0, 10.875, 11.0625, 11.3125]"
False,2501,3,38412,0,"[11.0, 11.3125, 11.0, 11.0]"
False,2502,2,38416,0,"[10.75, 10.875, 10.75, 10.9375]"
False,2503,0,38417,2,"[11.0, 11.0, 10.8125, 10.875]"
False,2504,1,38424,3,"[10.75, 11.0625, 11.0, 10.5625]"
False,2505,1,38425,0,"[10.9375, 11.375, 11.0625, 10.9375]"
False,2506,2,38426,3,"[10.9375, 11.3125, 11.25, 10.5625]"
False,2507,0,38450,2,"[11.125, 11.0, 10.6875, 11.0]"
False,2508,0,38451,2,"[10.9375, 11.0625, 10.8125, 11.0625]"
False,2509,1,38474,0,"[11.125, 11.1875, 11.1875, 11.125]"
False,2510,3,38482,1,"[11.125, 10.875, 10.9375, 11.0625]"
False,2511,0,38486,1,"[10.875, 10.625, 11.0, 11.125]"
False,2512,1,38512,0,"[10.875, 11.0, 11.0, 10.875]"
False,2513,0,38516,3,"[11.375, 11.375, 11.1875, 10.875]"
False,2514,2,38520,0,"[10.75, 10.9375, 11.125, 11.0]"
True,2515,2,38566,2,"[11.3125, 10.9375, 10.75, 11.0625]"
False,2516,2,38568,1,"[11.0, 10.6875, 10.9375, 10.6875]"
False,2517,0,38608,3,"[11.125, 11.0625, 11.125, 11.0]"
True,2518,3,38609,3,"[11.0625, 11.0, 10.9375, 10.8125]"
False,2519,0,38631,3,"[11.0, 10.9375, 11.1875, 10.6875]"
False,2520,0,38728,1,"[10.875, 10.8125, 11.1875, 11.0625]"
False,2521,2,38735,3,"[11.0625, 11.125, 11.125, 10.9375]"
False,2522,3,38737,1,"[11.375, 10.625, 10.8125, 10.75]"
False,2523,1,38738,0,"[10.8125, 11.0, 10.9375, 11.0]"
True,2524,1,38823,1,"[11.0625, 10.9375, 11.25, 11.25]"
False,2525,0,38838,2,"[11.0, 11.125, 10.875, 10.9375]"
False,2526,3,38848,0,"[10.875, 11.0, 10.875, 11.0625]"
False,2527,3,38864,0,"[10.875, 10.9375, 11.0, 11.3125]"
False,2528,2,38865,1,"[11.25, 10.8125, 10.875, 11.125]"
False,2529,2,38876,1,"[11.125, 10.875, 11.0, 11.25]"
False,2530,3,38877,0,"[11.0, 11.0625, 11.0625, 11.1875]"
False,2531,0,38888,2,"[11.125, 10.75, 10.625, 11.0]"
False,2532,0,38889,3,"[11.25, 11.3125, 11.25, 11.0625]"
False,2533,2,38890,1,"[11.1875, 10.75, 10.75, 11.0]"
False,2534,3,38892,1,"[11.0, 10.875, 10.9375, 11.0]"
False,2535,1,38907,2,"[10.875, 11.0625, 10.6875, 11.125]"
True,2536,2,38908,2,"[11.0, 11.1875, 10.8125, 10.875]"
False,2537,3,38909,0,"[10.8125, 11.0, 11.0625, 10.875]"
False,2538,0,38949,3,"[11.0625, 11.25, 11.0, 10.9375]"
False,2539,1,38977,3,"[11.1875, 10.8125, 11.125, 10.6875]"
False,2540,1,38996,2,"[10.875, 11.0, 10.8125, 11.0625]"
False,2541,1,38998,2,"[11.0, 11.375, 10.6875, 11.0]"
False,2542,2,39027,1,"[11.0625, 11.0, 11.0625, 11.0625]"
False,2543,1,39028,2,"[10.875, 11.1875, 10.75, 11.25]"
False,2544,0,39029,3,"[11.0, 11.0625, 11.0625, 10.8125]"
False,2545,1,39030,0,"[10.8125, 11.25, 11.0, 10.8125]"
True,2546,1,39083,1,"[11.1875, 10.875, 11.0, 11.0625]"
True,2547,1,39084,1,"[11.0, 10.9375, 11.0, 11.0]"
False,2548,0,39085,2,"[11.0625, 11.0625, 10.9375, 11.375]"
False,2549,3,39090,1,"[11.0, 10.75, 11.125, 11.0]"
False,2550,2,39091,3,"[10.875, 10.8125, 11.0, 10.6875]"
False,2551,3,39102,2,"[10.9375, 11.125, 10.875, 11.0625]"
False,2552,2,39104,0,"[11.0625, 11.3125, 11.0625, 11.0625]"
False,2553,0,39138,3,"[10.875, 10.875, 11.0625, 10.5]"
True,2554,0,39143,0,"[11.0, 11.1875, 11.125, 11.25]"
False,2555,1,39162,2,"[11.25, 11.125, 10.875, 11.0]"
True,2556,1,39165,1,"[11.0625, 10.9375, 11.0, 10.9375]"
False,2557,3,39166,1,"[11.1875, 11.0, 11.125, 11.0625]"
False,2558,1,39183,3,"[11.0625, 10.875, 10.9375, 10.75]"
True,2559,0,39184,0,"[10.9375, 10.9375, 11.1875, 11.0625]"
True,2560,0,39191,0,"[10.875, 10.875, 10.9375, 11.0625]"
False,2561,3,39269,0,"[10.875, 11.0, 10.9375, 11.25]"
False,2562,1,39270,3,"[11.125, 11.1875, 11.125, 10.9375]"
False,2563,2,39314,1,"[11.25, 10.8125, 11.0625, 11.25]"
False,2564,0,39315,1,"[11.25, 10.9375, 11.0625, 11.125]"
True,2565,2,39318,2,"[11.1875, 11.3125, 11.0625, 11.1875]"
False,2566,2,39320,1,"[11.0, 10.8125, 11.0625, 10.9375]"
False,2567,1,39335,3,"[10.9375, 11.5, 11.1875, 10.875]"
False,2568,0,39360,2,"[11.125, 11.25, 11.0625, 11.0625]"
False,2569,1,39361,0,"[10.875, 11.125, 11.25, 10.875]"
False,2570,3,39371,0,"[10.875, 11.1875, 11.0, 11.0]"
True,2571,3,39372,3,"[11.0, 11.1875, 11.0625, 10.9375]"
False,2572,3,39373,2,"[11.0, 11.1875, 10.75, 11.3125]"
False,2573,2,39375,0,"[10.9375, 10.9375, 10.9375, 10.9375]"
False,2574,0,39394,3,"[11.0625, 11.125, 11.25, 11.0]"
False,2575,0,39408,1,"[11.0, 10.9375, 10.9375, 11.0625]"
True,2576,3,39414,3,"[11.125, 11.0, 11.1875, 10.9375]"
True,2577,0,39420,0,"[10.875, 10.875, 10.875, 11.0625]"
True,2578,1,39431,1,"[11.1875, 10.9375, 11.125, 11.125]"
False,2579,2,39435,0,"[10.875, 11.0625, 10.875, 10.9375]"
True,2580,0,39439,0,"[10.9375, 11.0625, 11.125, 11.0]"
False,2581,1,39441,2,"[11.125, 11.1875, 10.9375, 11.0625]"
False,2582,1,39446,3,"[11.125, 10.9375, 11.1875, 10.75]"
False,2583,2,39462,3,"[11.375, 11.0625, 11.125, 10.875]"
False,2584,0,39464,3,"[11.0625, 11.0625, 11.0, 10.875]"
False,2585,1,39566,2,"[11.0, 11.1875, 10.8125, 10.9375]"
False,2586,3,39575,1,"[11.1875, 11.0, 11.1875, 11.125]"
True,2587,1,39576,1,"[11.0625, 11.0, 11.1875, 11.125]"
False,2588,3,39577,2,"[11.125, 11.3125, 11.0, 11.25]"
False,2589,3,39593,0,"[10.875, 11.125, 10.9375, 11.0625]"
False,2590,3,39653,1,"[11.125, 10.875, 11.0, 10.875]"
False,2591,2,39680,0,"[10.5, 10.875, 10.8125, 11.25]"
False,2592,3,39681,1,"[11.0625, 10.8125, 11.125, 11.25]"
False,2593,3,39682,0,"[10.875, 11.0, 10.875, 11.1875]"
False,2594,1,39691,0,"[10.8125, 10.875, 10.9375, 11.1875]"
True,2595,0,39692,0,"[11.0, 11.0625, 11.0625, 11.0625]"
True,2596,2,39693,2,"[10.9375, 10.9375, 10.875, 11.0625]"
False,2597,1,39715,2,"[11.125, 11.0625, 10.9375, 10.9375]"
False,2598,3,39722,1,"[11.125, 11.0, 11.1875, 11.1875]"
True,2599,0,39724,0,"[11.125, 11.1875, 11.3125, 11.3125]"
False,2600,2,39741,1,"[11.375, 11.0, 11.25, 11.125]"
False,2601,1,39768,0,"[10.9375, 11.0, 11.0, 11.1875]"
False,2602,2,39770,3,"[11.125, 11.125, 11.0, 10.875]"
False,2603,3,39798,1,"[11.0625, 10.9375, 11.0625, 10.9375]"
False,2604,2,39800,1,"[11.375, 10.9375, 11.125, 11.125]"
False,2605,0,39856,1,"[10.9375, 10.8125, 10.875, 11.125]"
False,2606,1,39873,3,"[11.0, 10.9375, 10.9375, 10.875]"
False,2607,0,39874,2,"[11.0, 11.0625, 10.875, 10.9375]"
True,2608,0,39875,0,"[10.875, 11.0, 11.125, 11.0]"
False,2609,2,39889,3,"[10.8125, 11.0625, 10.875, 10.6875]"
False,2610,3,39890,2,"[11.125, 11.125, 10.5625, 11.3125]"
False,2611,3,39902,1,"[11.3125, 10.8125, 11.1875, 11.375]"
False,2612,3,39903,1,"[11.3125, 11.0625, 11.25, 11.375]"
False,2613,3,39904,2,"[11.0, 11.1875, 10.875, 11.1875]"
False,2614,3,39910,1,"[10.9375, 10.8125, 10.9375, 11.25]"
False,2615,3,39911,2,"[11.3125, 11.25, 10.8125, 10.9375]"
False,2616,0,39912,3,"[11.25, 10.9375, 11.1875, 10.875]"
False,2617,1,39913,3,"[11.0625, 11.375, 11.0, 10.9375]"
False,2618,1,39930,2,"[10.75, 11.125, 10.6875, 10.75]"
False,2619,1,39941,0,"[10.75, 10.9375, 11.0, 10.8125]"
True,2620,1,39970,1,"[11.0, 10.75, 11.0625, 11.1875]"
False,2621,0,39971,3,"[11.0625, 11.0, 11.0625, 10.75]"
False,2622,3,39972,2,"[10.875, 10.9375, 10.8125, 10.9375]"
False,2623,1,39973,3,"[10.75, 10.6875, 11.0, 10.5]"
False,2624,3,39985,1,"[11.125, 10.9375, 11.125, 11.0]"
False,2625,2,39991,3,"[10.9375, 11.125, 11.0, 10.875]"
False,2626,3,40001,0,"[10.875, 10.9375, 10.9375, 11.0625]"
False,2627,1,40011,3,"[11.0, 10.8125, 11.0, 10.625]"
False,2628,2,40020,1,"[10.9375, 10.875, 11.0, 10.9375]"
True,2629,1,40021,1,"[11.0625, 10.8125, 11.0, 10.9375]"
False,2630,0,40022,3,"[10.9375, 11.0625, 11.125, 10.8125]"
False,2631,2,40046,1,"[11.0, 10.9375, 11.25, 11.0]"
False,2632,1,40048,0,"[11.0, 11.1875, 11.3125, 11.3125]"
True,2633,0,40100,0,"[11.0, 11.25, 11.0, 11.125]"
False,2634,2,40129,3,"[11.0625, 11.125, 11.375, 10.9375]"
False,2635,0,40130,3,"[11.4375, 11.25, 11.125, 11.0625]"
True,2636,2,40182,2,"[11.1875, 11.0625, 11.0, 11.0]"
False,2637,3,40183,1,"[11.125, 11.0, 11.125, 11.0625]"
False,2638,0,40205,3,"[11.1875, 11.25, 11.125, 10.6875]"
False,2639,2,40207,1,"[11.0, 10.75, 11.0, 11.0625]"
True,2640,2,40210,2,"[11.0625, 11.125, 10.8125, 10.875]"
True,2641,0,40211,0,"[11.0, 11.125, 11.0, 11.125]"
False,2642,0,40213,3,"[11.125, 11.1875, 10.9375, 10.5625]"
True,2643,0,40236,0,"[11.0, 11.0625, 11.1875, 11.0]"
False,2644,2,40237,1,"[11.1875, 10.8125, 11.0625, 11.125]"
True,2645,3,40273,3,"[11.1875, 11.0625, 11.0625, 10.875]"
False,2646,3,40274,1,"[10.875, 10.6875, 10.9375, 10.8125]"
False,2647,3,40284,0,"[10.75, 10.9375, 10.75, 11.0]"
True,2648,1,40293,1,"[10.9375, 10.875, 10.9375, 10.9375]"
True,2649,2,40294,2,"[11.3125, 11.25, 11.125, 11.25]"
False,2650,0,40295,3,"[11.1875, 11.0625, 11.0625, 10.8125]"
False,2651,2,40320,0,"[11.0625, 11.125, 11.0625, 11.0625]"
False,2652,1,40384,0,"[10.9375, 11.0, 11.25, 11.0]"
False,2653,3,40393,0,"[10.75, 10.875, 10.9375, 10.8125]"
False,2654,0,40394,2,"[11.0, 11.25, 10.75, 11.0]"
False,2655,3,40410,1,"[11.0625, 10.9375, 11.3125, 11.3125]"
False,2656,3,40436,1,"[11.0625, 10.625, 11.0, 11.1875]"
True,2657,3,40443,3,"[10.875, 11.3125, 11.1875, 10.6875]"
False,2658,1,40451,3,"[11.0, 10.9375, 11.0, 10.875]"
True,2659,2,40458,2,"[11.0, 11.0, 10.875, 11.0]"
True,2660,3,40474,3,"[10.9375, 11.0, 10.875, 10.6875]"
False,2661,1,40475,0,"[10.875, 10.875, 11.125, 11.0625]"
False,2662,1,40476,0,"[10.9375, 11.3125, 11.125, 10.9375]"
False,2663,3,40477,0,"[10.9375, 11.0, 11.0, 11.0]"
False,2664,3,40479,1,"[11.125, 11.0, 11.0, 11.125]"
False,2665,1,40486,0,"[11.125, 11.125, 11.125, 11.5]"
True,2666,0,40488,0,"[10.875, 10.9375, 10.875, 11.125]"
False,2667,0,40490,1,"[11.0, 10.875, 10.875, 11.125]"
False,2668,2,40491,0,"[11.0, 11.125, 11.125, 11.0625]"
False,2669,0,40515,2,"[11.0, 11.0, 10.9375, 11.0625]"
False,2670,3,40519,0,"[10.6875, 11.125, 10.875, 11.0625]"
True,2671,1,40565,1,"[11.0, 10.9375, 11.375, 11.125]"
True,2672,3,40569,3,"[10.9375, 11.125, 10.875, 10.8125]"
False,2673,3,40575,2,"[11.125, 11.0, 10.9375, 11.0]"
True,2674,3,40605,3,"[10.875, 11.125, 11.0, 10.75]"
False,2675,2,40606,3,"[11.125, 11.0625, 11.1875, 10.875]"
False,2676,3,40668,2,"[10.9375, 11.0625, 10.875, 10.9375]"
True,2677,0,40674,0,"[10.9375, 11.125, 11.125, 11.0]"
False,2678,1,40676,3,"[11.25, 11.0625, 11.0625, 11.0]"
False,2679,0,40685,2,"[11.1875, 11.0, 10.875, 11.0]"
False,2680,2,40714,0,"[11.0, 11.0625, 11.1875, 11.0]"
True,2681,2,40715,2,"[11.0, 11.125, 10.9375, 11.0]"
False,2682,1,40717,0,"[10.9375, 11.125, 11.0625, 11.1875]"
True,2683,1,40718,1,"[11.125, 11.0, 11.0, 11.0625]"
False,2684,3,40719,0,"[10.75, 11.0625, 11.125, 11.0625]"
True,2685,2,40760,2,"[10.875, 11.0, 10.6875, 11.25]"
False,2686,1,40787,3,"[10.9375, 11.0625, 11.0, 10.75]"
False,2687,3,40788,0,"[10.9375, 10.9375, 11.0, 11.0]"
False,2688,3,40789,1,"[11.0, 10.9375, 10.9375, 10.9375]"
False,2689,1,40790,3,"[11.0625, 11.125, 10.9375, 10.8125]"
False,2690,2,40791,0,"[10.8125, 10.9375, 10.875, 11.4375]"
False,2691,0,40800,3,"[11.0625, 11.0, 11.0, 10.9375]"
False,2692,1,40868,0,"[10.8125, 10.875, 10.9375, 10.9375]"
True,2693,1,40884,1,"[11.0, 10.9375, 10.9375, 11.125]"
False,2694,0,40891,1,"[11.125, 10.8125, 11.0, 11.25]"
False,2695,1,40892,0,"[10.8125, 11.25, 11.0, 10.8125]"
False,2696,2,40917,1,"[11.125, 10.9375, 11.125, 11.125]"
False,2697,0,40963,1,"[11.25, 10.9375, 11.0625, 10.9375]"
False,2698,2,41063,3,"[11.0625, 11.125, 11.0625, 11.0]"
False,2699,0,41093,2,"[11.0625, 11.1875, 11.0, 11.0]"
False,2700,1,41179,3,"[11.25, 11.125, 11.0625, 11.0]"
False,2701,0,41180,3,"[11.25, 11.0625, 11.375, 10.625]"
False,2702,2,41195,1,"[10.9375, 10.8125, 11.0, 10.9375]"
False,2703,1,41236,0,"[10.875, 10.9375, 10.875, 10.875]"
False,2704,2,41237,0,"[10.9375, 10.9375, 10.9375, 10.9375]"
True,2705,0,41258,0,"[10.875, 10.9375, 11.0625, 10.9375]"
False,2706,2,41260,3,"[10.9375, 10.9375, 10.9375, 10.6875]"
True,2707,0,41261,0,"[10.8125, 11.0, 10.8125, 10.9375]"
False,2708,2,41288,3,"[10.9375, 11.0, 11.0, 10.875]"
False,2709,2,41343,3,"[11.125, 11.0625, 11.25, 10.9375]"
False,2710,2,41361,3,"[11.0, 11.125, 11.0, 10.9375]"
False,2711,2,41362,1,"[10.9375, 10.8125, 10.875, 11.0]"
False,2712,1,41377,2,"[11.3125, 11.0625, 11.0, 11.375]"
False,2713,3,41392,2,"[11.0625, 11.1875, 11.0, 11.125]"
False,2714,2,41436,3,"[11.4375, 11.0, 11.125, 10.9375]"
False,2715,1,41481,3,"[11.3125, 10.9375, 10.875, 10.5625]"
False,2716,1,41482,0,"[11.0625, 11.1875, 11.125, 11.125]"
True,2717,3,41506,3,"[11.0625, 11.0625, 11.0625, 10.9375]"
False,2718,3,41507,0,"[10.9375, 11.1875, 10.9375, 11.0625]"
True,2719,1,41509,1,"[11.3125, 11.0, 11.1875, 11.0625]"
False,2720,2,41644,3,"[11.125, 11.1875, 11.125, 11.0625]"
False,2721,3,41645,1,"[11.0, 10.875, 11.125, 11.125]"
False,2722,2,41661,3,"[10.9375, 10.875, 10.875, 10.8125]"
False,2723,1,41664,0,"[11.0, 11.0, 11.125, 11.0]"
False,2724,1,41666,3,"[11.3125, 11.25, 11.0, 10.875]"
False,2725,1,41685,3,"[11.125, 11.0, 11.0625, 10.9375]"
True,2726,1,41745,1,"[10.875, 10.75, 11.0, 10.8125]"
True,2727,2,41746,2,"[11.0, 11.1875, 10.9375, 11.0]"
True,2728,2,41770,2,"[11.1875, 10.9375, 10.875, 10.9375]"
False,2729,2,41771,0,"[10.875, 11.0, 10.9375, 10.9375]"
True,2730,1,41772,1,"[11.0, 10.8125, 10.8125, 10.8125]"
False,2731,1,41805,2,"[11.0625, 10.9375, 10.8125, 11.0625]"
True,2732,3,41806,3,"[11.0, 11.25, 11.125, 10.9375]"
False,2733,0,41807,3,"[10.9375, 11.25, 11.1875, 10.875]"
False,2734,2,41822,1,"[10.9375, 10.875, 11.0, 11.1875]"
False,2735,2,41823,3,"[11.1875, 11.1875, 11.125, 11.0]"
True,2736,3,41853,3,"[11.0625, 11.0625, 10.875, 10.625]"
True,2737,0,41876,0,"[10.6875, 11.1875, 11.1875, 11.125]"
False,2738,3,41877,1,"[10.75, 10.625, 11.3125, 11.1875]"
False,2739,1,41878,0,"[10.6875, 11.0, 11.0, 11.1875]"
False,2740,3,41886,1,"[11.125, 10.625, 10.9375, 10.6875]"
True,2741,3,41887,3,"[11.5, 10.875, 10.875, 10.6875]"
True,2742,2,41904,2,"[11.1875, 11.0, 10.8125, 11.25]"
False,2743,3,41915,0,"[10.9375, 10.9375, 10.9375, 11.0625]"
False,2744,3,41916,1,"[11.0625, 10.75, 11.0625, 11.3125]"
True,2745,1,41917,1,"[11.0, 10.9375, 11.0, 11.125]"
False,2746,2,41918,0,"[11.0625, 11.25, 11.125, 11.125]"
True,2747,2,41975,2,"[11.0625, 11.0625, 10.875, 10.9375]"
True,2748,3,41982,3,"[10.875, 10.8125, 11.25, 10.75]"
True,2749,1,41984,1,"[11.375, 10.875, 11.125, 10.9375]"
True,2750,2,42023,2,"[10.9375, 10.9375, 10.875, 11.0]"
False,2751,3,42052,0,"[10.6875, 10.875, 10.9375, 10.75]"
False,2752,3,42054,2,"[11.125, 11.125, 10.875, 11.1875]"
True,2753,3,42085,3,"[11.0, 11.125, 11.1875, 10.875]"
True,2754,2,42086,2,"[10.9375, 10.9375, 10.875, 11.0]"
False,2755,3,42087,0,"[10.9375, 11.0, 11.0, 11.125]"
False,2756,3,42094,0,"[11.0, 11.0, 11.0, 11.125]"
False,2757,3,42095,0,"[11.0, 11.125, 11.0, 11.0]"
False,2758,2,42104,3,"[11.1875, 11.125, 11.125, 11.0]"
True,2759,1,42105,1,"[11.25, 10.875, 11.125, 11.0625]"
False,2760,0,42116,1,"[10.9375, 10.75, 11.125, 11.125]"
False,2761,0,42127,2,"[11.125, 10.9375, 10.8125, 11.125]"
False,2762,1,42130,2,"[10.9375, 11.0, 10.75, 11.1875]"
