correct,id,label,original_id,prediction,scores
False,2036,3,31315,2,"[2.9375, 4.34375, 2.640625, 3.40625]"
False,2037,2,31322,3,"[3.59375, 3.78125, 4.46875, 2.953125]"
True,2038,0,31323,0,"[2.53125, 4.1875, 3.125, 3.8125]"
True,2039,1,31335,1,"[5.71875, 4.15625, 4.59375, 5.0625]"
False,2040,2,31337,3,"[3.1875, 4.625, 3.984375, 2.484375]"
False,2041,1,31338,0,"[3.578125, 3.78125, 4.0625, 4.1875]"
True,2042,1,31372,1,"[3.84375, 2.75, 4.25, 3.421875]"
False,2043,2,31373,1,"[3.625, 2.890625, 3.375, 3.28125]"
False,2044,3,31374,1,"[2.3125, 2.203125, 3.453125, 2.546875]"
False,2045,3,31375,1,"[2.953125, 2.203125, 3.21875, 2.984375]"
False,2046,3,31425,0,"[2.21875, 3.328125, 4.1875, 3.34375]"
False,2047,1,31455,0,"[1.7421875, 2.53125, 2.390625, 2.5625]"
False,2048,0,31458,3,"[1.9375, 3.21875, 4.34375, 1.7578125]"
False,2049,2,31459,3,"[3.71875, 5.625, 4.0625, 3.53125]"
False,2050,1,31460,0,"[3.0, 3.703125, 4.28125, 4.375]"
False,2051,1,31479,0,"[3.265625, 3.4375, 4.09375, 3.875]"
True,2052,1,31543,1,"[3.703125, 3.46875, 3.5625, 3.90625]"
False,2053,2,31636,1,"[4.71875, 2.4375, 2.828125, 4.6875]"
False,2054,2,31651,1,"[5.0625, 3.328125, 4.125, 3.703125]"
False,2055,1,31652,2,"[3.4375, 4.0625, 2.8125, 3.75]"
False,2056,3,31653,0,"[2.53125, 3.3125, 3.859375, 3.984375]"
True,2057,1,31654,1,"[3.796875, 2.640625, 4.4375, 4.1875]"
False,2058,3,31706,1,"[3.65625, 3.0, 3.78125, 3.328125]"
False,2059,3,31733,0,"[3.0625, 3.71875, 3.078125, 3.15625]"
False,2060,3,31741,1,"[4.40625, 3.109375, 3.328125, 3.53125]"
True,2061,1,31809,1,"[3.625, 3.578125, 3.65625, 3.609375]"
False,2062,1,31854,0,"[3.296875, 3.34375, 5.34375, 3.828125]"
True,2063,0,31858,0,"[3.0625, 3.0625, 3.421875, 4.59375]"
False,2064,0,31859,3,"[3.09375, 3.3125, 4.15625, 2.96875]"
True,2065,3,31883,3,"[4.3125, 4.15625, 3.53125, 2.65625]"
False,2066,3,31884,1,"[3.140625, 2.34375, 3.34375, 3.5]"
False,2067,2,31885,1,"[2.4375, 2.390625, 3.046875, 3.84375]"
False,2068,0,31911,1,"[4.28125, 3.203125, 4.5, 4.53125]"
False,2069,0,31913,3,"[2.828125, 4.3125, 3.53125, 2.59375]"
False,2070,2,31916,0,"[3.4375, 5.4375, 3.53125, 3.9375]"
True,2071,3,31917,3,"[4.59375, 4.9375, 4.71875, 4.25]"
False,2072,3,31918,0,"[2.71875, 3.671875, 3.546875, 4.90625]"
True,2073,3,31920,3,"[6.9375, 4.84375, 4.0625, 3.0]"
False,2074,2,31964,0,"[2.703125, 2.859375, 5.59375, 3.375]"
False,2075,1,31965,2,"[4.71875, 3.75, 2.078125, 3.15625]"
True,2076,2,31973,2,"[2.71875, 3.515625, 2.5625, 4.0]"
False,2077,1,31989,0,"[2.671875, 3.609375, 4.1875, 3.5625]"
False,2078,2,31993,0,"[1.40625, 2.40625, 3.3125, 3.546875]"
False,2079,0,32007,2,"[3.5625, 3.875, 3.484375, 3.90625]"
True,2080,0,32025,0,"[2.71875, 3.78125, 3.265625, 2.984375]"
False,2081,1,32044,0,"[1.1171875, 1.6953125, 3.53125, 2.578125]"
True,2082,1,32047,1,"[3.53125, 2.8125, 3.703125, 2.859375]"
False,2083,2,32051,0,"[2.28125, 4.0625, 3.1875, 2.734375]"
True,2084,0,32099,0,"[3.1875, 3.328125, 4.59375, 5.875]"
True,2085,3,32110,3,"[3.09375, 3.890625, 4.4375, 2.28125]"
True,2086,2,32182,2,"[2.875, 2.828125, 2.4375, 3.625]"
False,2087,3,32243,0,"[3.0, 4.34375, 3.75, 3.328125]"
False,2088,1,32247,3,"[3.734375, 4.375, 3.484375, 3.234375]"
True,2089,1,32250,1,"[3.875, 3.703125, 4.3125, 4.4375]"
False,2090,3,32269,0,"[2.28125, 4.0625, 3.65625, 3.859375]"
False,2091,1,32299,2,"[4.03125, 3.015625, 2.953125, 5.59375]"
True,2092,3,32300,3,"[3.15625, 3.640625, 4.46875, 3.09375]"
False,2093,3,32302,1,"[4.21875, 2.078125, 3.390625, 3.265625]"
True,2094,1,32304,1,"[3.046875, 2.171875, 3.96875, 3.59375]"
False,2095,2,32305,3,"[4.4375, 3.09375, 2.828125, 2.234375]"
True,2096,3,32318,3,"[2.5625, 2.46875, 3.453125, 2.203125]"
True,2097,3,32319,3,"[3.078125, 3.25, 3.640625, 2.140625]"
True,2098,3,32357,3,"[3.46875, 4.65625, 3.625, 2.9375]"
False,2099,0,32406,3,"[3.59375, 4.75, 2.859375, 1.8828125]"
False,2100,0,32407,1,"[2.28125, 2.21875, 2.4375, 3.421875]"
False,2101,3,32412,2,"[6.3125, 3.765625, 3.34375, 4.0625]"
False,2102,2,32413,1,"[3.75, 3.484375, 3.9375, 4.34375]"
True,2103,3,32415,3,"[3.265625, 3.21875, 3.53125, 2.65625]"
False,2104,0,32416,3,"[2.78125, 3.3125, 3.734375, 2.359375]"
False,2105,2,32417,0,"[2.328125, 4.40625, 4.0, 2.546875]"
False,2106,3,32418,0,"[2.265625, 3.609375, 4.09375, 4.0625]"
False,2107,3,32419,0,"[3.03125, 5.0625, 3.84375, 4.03125]"
False,2108,0,32420,3,"[3.453125, 3.765625, 2.984375, 2.5]"
False,2109,0,32441,3,"[2.75, 2.78125, 3.796875, 2.046875]"
True,2110,1,32471,1,"[4.90625, 3.0, 4.3125, 3.609375]"
False,2111,0,32473,1,"[2.765625, 2.375, 3.28125, 4.3125]"
False,2112,1,32474,2,"[3.140625, 3.21875, 1.8125, 3.15625]"
True,2113,2,32512,2,"[3.640625, 4.0625, 2.453125, 3.296875]"
True,2114,3,32518,3,"[3.671875, 3.328125, 3.640625, 2.4375]"
False,2115,1,32526,2,"[3.96875, 2.96875, 2.9375, 3.890625]"
True,2116,1,32527,1,"[3.046875, 2.734375, 4.5625, 3.703125]"
False,2117,3,32528,1,"[3.34375, 2.78125, 3.53125, 2.953125]"
False,2118,2,32529,3,"[2.765625, 2.640625, 3.75, 1.8125]"
True,2119,2,32540,2,"[3.5, 3.734375, 2.890625, 3.75]"
False,2120,1,32541,2,"[4.03125, 3.953125, 3.46875, 4.53125]"
False,2121,2,32550,3,"[5.8125, 4.375, 4.21875, 3.484375]"
False,2122,3,32559,0,"[3.5, 3.859375, 4.625, 4.03125]"
True,2123,0,32560,0,"[2.578125, 3.890625, 3.21875, 4.90625]"
False,2124,2,32587,3,"[3.640625, 3.4375, 3.046875, 2.96875]"
False,2125,3,32588,0,"[2.109375, 3.0, 3.359375, 2.671875]"
False,2126,2,32614,3,"[3.8125, 3.84375, 5.15625, 2.609375]"
False,2127,1,32616,0,"[3.015625, 5.4375, 3.609375, 5.0]"
False,2128,3,32617,1,"[4.96875, 3.96875, 5.125, 4.1875]"
False,2129,1,32620,2,"[4.78125, 4.6875, 2.90625, 3.25]"
False,2130,2,32641,3,"[4.125, 5.125, 3.25, 3.15625]"
True,2131,2,32642,2,"[4.90625, 3.828125, 1.96875, 4.40625]"
True,2132,1,32643,1,"[4.875, 2.828125, 3.234375, 4.1875]"
True,2133,3,32654,3,"[4.21875, 3.0625, 1.984375, 1.0703125]"
False,2134,1,32671,0,"[2.609375, 4.34375, 3.765625, 5.5625]"
True,2135,2,32672,2,"[3.953125, 3.6875, 3.671875, 3.78125]"
False,2136,0,32673,3,"[4.15625, 4.25, 4.3125, 3.96875]"
False,2137,2,32674,3,"[3.609375, 5.15625, 4.46875, 3.5625]"
False,2138,2,32701,1,"[4.40625, 2.890625, 4.78125, 3.75]"
False,2139,3,32710,0,"[4.0625, 5.28125, 4.25, 4.0625]"
False,2140,2,32711,1,"[4.34375, 1.5234375, 2.859375, 3.9375]"
False,2141,2,32727,1,"[4.6875, 2.828125, 3.90625, 3.46875]"
True,2142,1,32728,1,"[4.03125, 2.5, 3.421875, 3.265625]"
False,2143,3,32729,2,"[3.609375, 4.1875, 3.09375, 4.0625]"
False,2144,1,32730,2,"[3.859375, 3.359375, 3.109375, 3.3125]"
True,2145,1,32821,1,"[4.25, 2.578125, 4.25, 3.609375]"
False,2146,2,32904,1,"[3.75, 2.40625, 3.203125, 4.0625]"
True,2147,0,32908,0,"[3.578125, 4.0625, 3.96875, 3.984375]"
True,2148,0,32909,0,"[4.15625, 7.28125, 4.75, 4.75]"
False,2149,3,32916,1,"[5.5, 3.15625, 4.84375, 5.375]"
False,2150,2,32950,1,"[5.0, 3.0625, 3.609375, 3.765625]"
False,2151,1,32951,2,"[4.03125, 3.546875, 3.28125, 5.0]"
False,2152,0,32955,2,"[3.75, 2.84375, 1.65625, 3.5]"
True,2153,3,32957,3,"[3.171875, 2.5, 3.609375, 2.203125]"
False,2154,2,32968,3,"[4.6875, 5.09375, 4.53125, 2.875]"
True,2155,3,32970,3,"[5.0625, 4.1875, 4.375, 4.15625]"
False,2156,3,32971,1,"[4.40625, 3.921875, 4.65625, 4.28125]"
True,2157,3,32982,3,"[4.5, 3.203125, 3.671875, 1.9765625]"
False,2158,0,33018,2,"[3.21875, 3.453125, 2.90625, 3.609375]"
False,2159,2,33042,1,"[4.875, 2.6875, 3.46875, 3.34375]"
False,2160,0,33068,3,"[3.234375, 3.5, 2.96875, 2.671875]"
False,2161,2,33070,3,"[3.40625, 4.40625, 3.78125, 3.0625]"
False,2162,0,33071,1,"[4.71875, 3.078125, 3.296875, 3.25]"
True,2163,1,33073,1,"[4.46875, 3.46875, 4.59375, 4.34375]"
False,2164,3,33109,1,"[3.65625, 3.203125, 4.03125, 3.9375]"
False,2165,2,33110,3,"[4.625, 3.203125, 3.515625, 2.703125]"
False,2166,1,33114,3,"[3.5, 2.578125, 3.578125, 2.46875]"
False,2167,3,33116,2,"[4.28125, 3.765625, 2.90625, 4.0625]"
False,2168,0,33117,2,"[4.34375, 3.890625, 3.109375, 3.15625]"
True,2169,3,33118,3,"[4.96875, 3.078125, 3.234375, 2.125]"
True,2170,1,33120,1,"[4.125, 3.25, 3.71875, 3.4375]"
False,2171,2,33121,1,"[3.796875, 2.65625, 3.265625, 3.46875]"
False,2172,2,33123,3,"[3.015625, 4.0625, 2.984375, 2.828125]"
False,2173,0,33157,2,"[2.796875, 2.890625, 2.390625, 4.71875]"
True,2174,3,33158,3,"[4.5625, 3.046875, 2.8125, 2.078125]"
False,2175,1,33159,3,"[4.125, 3.5, 2.40625, 1.7890625]"
False,2176,1,33160,3,"[3.328125, 4.15625, 3.625, 2.109375]"
False,2177,0,33165,1,"[2.671875, 2.5625, 3.09375, 4.1875]"
False,2178,0,33167,1,"[4.4375, 3.328125, 4.34375, 3.90625]"
True,2179,0,33171,0,"[2.359375, 3.015625, 3.515625, 3.46875]"
False,2180,1,33184,3,"[5.03125, 3.140625, 5.46875, 2.9375]"
False,2181,3,33215,0,"[3.765625, 4.6875, 4.0625, 4.15625]"
False,2182,0,33216,2,"[3.296875, 3.890625, 2.390625, 3.15625]"
False,2183,2,33219,3,"[3.546875, 3.921875, 3.15625, 2.65625]"
True,2184,3,33226,3,"[3.25, 3.09375, 4.46875, 2.953125]"
True,2185,0,33260,0,"[2.5, 4.625, 3.921875, 3.890625]"
True,2186,0,33261,0,"[1.75, 3.1875, 5.09375, 3.171875]"
False,2187,0,33262,3,"[2.59375, 5.53125, 4.40625, 0.984375]"
False,2188,0,33294,3,"[4.09375, 3.953125, 3.765625, 3.609375]"
False,2189,3,33340,1,"[1.8515625, 1.84375, 3.03125, 2.859375]"
False,2190,1,33374,2,"[3.640625, 4.0625, 3.578125, 5.21875]"
False,2191,1,33395,2,"[4.3125, 4.75, 3.625, 5.78125]"
True,2192,1,33396,1,"[3.078125, 2.9375, 4.78125, 4.6875]"
False,2193,1,33397,0,"[2.828125, 3.75, 4.375, 4.15625]"
True,2194,3,33432,3,"[5.28125, 5.15625, 4.34375, 3.40625]"
True,2195,0,33435,0,"[1.484375, 2.6875, 2.875, 2.59375]"
True,2196,1,33437,1,"[3.09375, 1.5, 2.234375, 4.375]"
True,2197,0,33439,0,"[2.234375, 4.125, 3.265625, 4.21875]"
True,2198,0,33440,0,"[3.453125, 3.875, 5.5625, 4.40625]"
False,2199,0,33441,2,"[4.125, 3.234375, 2.765625, 3.75]"
True,2200,2,33442,2,"[4.6875, 3.09375, 2.140625, 3.203125]"
False,2201,0,33443,3,"[3.453125, 4.125, 3.46875, 3.390625]"
False,2202,2,33444,1,"[4.28125, 3.28125, 3.53125, 3.75]"
True,2203,0,33448,0,"[3.421875, 4.5, 3.578125, 3.734375]"
False,2204,2,33503,0,"[3.015625, 3.78125, 3.421875, 3.03125]"
False,2205,2,33548,0,"[3.09375, 4.5625, 3.90625, 5.15625]"
False,2206,2,33561,3,"[3.0, 4.375, 3.4375, 2.359375]"
False,2207,1,33563,2,"[4.1875, 3.671875, 3.078125, 5.15625]"
False,2208,0,33571,1,"[3.921875, 1.78125, 2.984375, 3.734375]"
False,2209,1,33600,2,"[2.953125, 2.859375, 2.09375, 3.65625]"
False,2210,0,33614,1,"[3.078125, 2.96875, 4.625, 3.859375]"
False,2211,1,33617,3,"[5.21875, 5.34375, 4.40625, 3.015625]"
False,2212,2,33619,1,"[5.34375, 3.078125, 4.1875, 4.21875]"
False,2213,1,33663,2,"[3.421875, 2.984375, 2.328125, 4.3125]"
False,2214,0,33715,3,"[3.109375, 4.0625, 3.953125, 3.03125]"
True,2215,2,33725,2,"[3.484375, 4.96875, 3.21875, 3.671875]"
False,2216,2,33726,3,"[2.703125, 4.40625, 3.8125, 2.46875]"
False,2217,3,33728,2,"[3.765625, 4.25, 3.59375, 3.6875]"
False,2218,0,33751,3,"[3.265625, 4.0625, 4.09375, 2.5]"
False,2219,1,33764,0,"[1.640625, 3.421875, 2.75, 3.140625]"
True,2220,3,33830,3,"[3.078125, 4.0625, 4.5625, 2.75]"
True,2221,0,33863,0,"[3.015625, 3.75, 3.609375, 4.53125]"
False,2222,1,33874,2,"[3.171875, 3.09375, 2.765625, 3.421875]"
True,2223,3,33875,3,"[3.578125, 3.828125, 3.625, 3.375]"
False,2224,0,33878,3,"[4.0, 4.03125, 4.21875, 3.03125]"
True,2225,0,33879,0,"[2.359375, 4.46875, 3.125, 4.78125]"
True,2226,2,33880,2,"[3.21875, 3.140625, 2.078125, 3.09375]"
True,2227,1,33903,1,"[2.78125, 2.65625, 2.859375, 4.96875]"
True,2228,3,34029,3,"[4.8125, 4.1875, 3.59375, 2.921875]"
False,2229,3,34032,1,"[4.375, 3.5, 4.375, 4.15625]"
False,2230,2,34033,1,"[3.75, 3.109375, 3.59375, 4.53125]"
False,2231,2,34034,1,"[4.03125, 2.765625, 3.921875, 3.5625]"
True,2232,3,34074,3,"[4.71875, 4.4375, 3.703125, 3.375]"
True,2233,2,34075,2,"[3.546875, 4.8125, 3.390625, 4.0]"
True,2234,1,34076,1,"[3.890625, 3.328125, 3.453125, 3.921875]"
False,2235,1,34077,2,"[3.671875, 3.625, 3.15625, 3.296875]"
False,2236,2,34140,0,"[4.0, 4.96875, 4.53125, 4.75]"
False,2237,2,34161,0,"[2.796875, 3.828125, 3.9375, 4.21875]"
False,2238,1,34163,3,"[4.21875, 6.71875, 6.34375, 4.0]"
True,2239,0,34167,0,"[2.4375, 3.625, 3.203125, 2.921875]"
False,2240,2,34168,3,"[3.125, 4.0, 3.921875, 2.890625]"
True,2241,0,34169,0,"[2.65625, 3.96875, 4.9375, 3.109375]"
True,2242,2,34178,2,"[3.4375, 3.625, 3.40625, 4.40625]"
True,2243,2,34195,2,"[2.828125, 3.15625, 2.515625, 3.21875]"
True,2244,1,34218,1,"[3.734375, 3.03125, 4.375, 3.875]"
True,2245,1,34360,1,"[3.734375, 3.046875, 3.515625, 3.46875]"
False,2246,2,34366,1,"[3.5625, 2.890625, 3.328125, 3.578125]"
True,2247,2,34417,2,"[4.28125, 4.84375, 3.828125, 4.6875]"
True,2248,2,34418,2,"[3.34375, 4.09375, 3.21875, 3.859375]"
False,2249,1,34419,3,"[3.734375, 3.046875, 4.625, 2.328125]"
False,2250,2,34420,0,"[2.359375, 2.515625, 3.265625, 3.625]"
False,2251,2,34421,0,"[2.25, 3.609375, 3.6875, 3.015625]"
False,2252,0,34422,2,"[2.75, 2.875, 2.65625, 2.96875]"
False,2253,1,34475,0,"[2.84375, 3.3125, 3.21875, 2.90625]"
False,2254,3,34476,1,"[3.8125, 3.171875, 3.625, 3.234375]"
False,2255,1,34494,0,"[2.859375, 5.53125, 3.796875, 4.375]"
True,2256,3,34505,3,"[4.6875, 4.0, 3.59375, 3.140625]"
False,2257,3,34507,1,"[5.34375, 2.65625, 4.78125, 2.984375]"
True,2258,3,34557,3,"[2.625, 2.890625, 2.203125, 2.046875]"
False,2259,2,34558,1,"[3.609375, 0.8125, 3.75, 1.65625]"
False,2260,2,34560,3,"[6.09375, 2.203125, 2.359375, 2.03125]"
True,2261,0,34561,0,"[0.7734375, 1.96875, 4.3125, 3.59375]"
False,2262,1,34562,0,"[1.921875, 3.671875, 2.859375, 2.734375]"
True,2263,3,34669,3,"[4.625, 3.90625, 2.984375, 1.1640625]"
True,2264,1,34670,1,"[3.03125, 2.40625, 3.203125, 2.453125]"
False,2265,3,34677,2,"[2.9375, 2.640625, 2.390625, 3.53125]"
False,2266,3,34720,2,"[4.15625, 3.25, 3.203125, 3.75]"
False,2267,3,34783,0,"[2.5625, 3.03125, 3.875, 3.328125]"
False,2268,0,34834,1,"[3.53125, 2.625, 3.609375, 4.15625]"
True,2269,0,34871,0,"[2.078125, 3.609375, 3.03125, 5.53125]"
True,2270,1,34873,1,"[2.25, 1.8046875, 3.515625, 4.8125]"
False,2271,0,34961,3,"[2.90625, 2.765625, 3.40625, 2.1875]"
True,2272,1,34962,1,"[3.65625, 2.578125, 2.65625, 2.65625]"
False,2273,0,35083,1,"[4.71875, 3.578125, 4.25, 3.96875]"
False,2274,3,35088,0,"[2.265625, 3.390625, 2.796875, 2.5]"
False,2275,1,35089,2,"[2.5625, 2.234375, 1.890625, 2.375]"
False,2276,1,35095,3,"[5.28125, 3.75, 5.0625, 3.640625]"
False,2277,0,35127,1,"[6.78125, 3.171875, 5.6875, 3.34375]"
False,2278,0,35128,2,"[3.609375, 4.4375, 3.078125, 6.15625]"
True,2279,2,35131,2,"[4.8125, 4.96875, 3.15625, 4.65625]"
False,2280,3,35132,1,"[4.84375, 2.40625, 3.140625, 2.765625]"
False,2281,2,35138,1,"[3.296875, 3.109375, 3.78125, 4.15625]"
False,2282,3,35139,0,"[3.0625, 3.65625, 3.671875, 4.125]"
False,2283,3,35147,1,"[5.28125, 2.828125, 5.4375, 4.28125]"
True,2284,2,35167,2,"[3.046875, 3.0, 2.515625, 3.4375]"
False,2285,2,35240,1,"[3.125, 2.078125, 3.578125, 3.875]"
True,2286,2,35259,2,"[3.1875, 3.5, 2.84375, 3.9375]"
False,2287,1,35260,3,"[3.8125, 3.0, 4.875, 1.2734375]"
False,2288,2,35338,1,"[5.0, 3.296875, 3.859375, 4.4375]"
True,2289,3,35340,3,"[3.765625, 3.515625, 3.765625, 3.328125]"
True,2290,2,35342,2,"[4.3125, 4.03125, 2.96875, 3.53125]"
True,2291,2,35357,2,"[3.203125, 2.734375, 2.46875, 3.890625]"
False,2292,1,35362,3,"[5.3125, 3.625, 3.34375, 3.171875]"
True,2293,0,35364,0,"[2.4375, 4.5, 4.53125, 2.5]"
True,2294,3,35403,3,"[3.421875, 3.0625, 4.21875, 1.6015625]"
False,2295,1,35416,0,"[3.0625, 4.5625, 3.421875, 3.296875]"
False,2296,1,35417,2,"[3.125, 4.5, 2.859375, 2.875]"
False,2297,3,35418,0,"[3.265625, 3.578125, 3.84375, 3.359375]"
True,2298,2,35427,2,"[4.875, 4.8125, 3.828125, 5.6875]"
False,2299,0,35445,2,"[5.375, 4.65625, 4.625, 4.75]"
True,2300,2,35471,2,"[3.9375, 4.21875, 2.484375, 2.953125]"
True,2301,2,35516,2,"[3.796875, 4.03125, 3.03125, 5.6875]"
True,2302,0,35537,0,"[2.484375, 2.890625, 3.078125, 3.15625]"
False,2303,3,35564,0,"[3.125, 3.21875, 3.75, 3.171875]"
False,2304,1,35565,0,"[2.65625, 3.046875, 4.15625, 5.25]"
False,2305,0,35607,1,"[4.28125, 2.265625, 5.71875, 3.640625]"
False,2306,3,35608,2,"[3.75, 3.0625, 2.96875, 5.0625]"
False,2307,3,35612,0,"[2.75, 3.875, 3.515625, 4.15625]"
False,2308,2,35613,3,"[3.4375, 3.59375, 3.828125, 2.703125]"
True,2309,2,35616,2,"[4.03125, 3.734375, 2.546875, 4.0625]"
True,2310,3,35617,3,"[2.875, 3.671875, 4.28125, 2.796875]"
True,2311,3,35643,3,"[3.765625, 3.453125, 3.859375, 2.546875]"
False,2312,3,35644,2,"[3.125, 3.859375, 2.265625, 3.65625]"
True,2313,2,35710,2,"[2.953125, 2.96875, 2.53125, 3.875]"
True,2314,0,35718,0,"[2.71875, 3.0, 3.1875, 2.828125]"
True,2315,0,35749,0,"[2.46875, 3.734375, 3.140625, 4.625]"
False,2316,2,35776,3,"[6.0, 3.828125, 4.71875, 2.734375]"
False,2317,1,35815,0,"[2.96875, 3.84375, 3.890625, 3.953125]"
True,2318,2,35816,2,"[3.625, 3.875, 3.296875, 3.546875]"
False,2319,1,35890,3,"[4.21875, 4.5625, 3.109375, 2.8125]"
False,2320,1,35901,0,"[2.671875, 3.328125, 3.59375, 3.3125]"
False,2321,0,35910,3,"[3.359375, 4.4375, 3.703125, 2.296875]"
True,2322,1,35911,1,"[2.75, 2.5625, 3.4375, 5.46875]"
False,2323,0,35912,3,"[2.921875, 5.25, 2.484375, 2.015625]"
True,2324,3,35913,3,"[4.40625, 3.515625, 4.28125, 3.25]"
False,2325,2,35963,1,"[4.96875, 2.765625, 3.078125, 4.25]"
False,2326,0,35964,2,"[2.859375, 5.625, 2.8125, 3.484375]"
False,2327,3,35971,0,"[2.734375, 3.046875, 3.4375, 3.21875]"
True,2328,2,35972,2,"[4.15625, 2.96875, 2.78125, 4.5]"
True,2329,1,35990,1,"[4.125, 2.984375, 3.828125, 3.578125]"
False,2330,0,36007,2,"[2.953125, 3.953125, 2.671875, 3.25]"
True,2331,3,36014,3,"[3.390625, 4.78125, 4.15625, 2.765625]"
True,2332,1,36021,1,"[3.296875, 2.546875, 4.09375, 2.984375]"
True,2333,1,36043,1,"[3.703125, 3.21875, 5.375, 4.03125]"
False,2334,3,36044,0,"[3.46875, 4.90625, 3.9375, 4.125]"
True,2335,0,36045,0,"[2.078125, 2.8125, 3.296875, 3.421875]"
False,2336,2,36048,1,"[3.875, 3.421875, 4.96875, 4.75]"
False,2337,1,36051,3,"[3.203125, 5.0, 4.0625, 3.015625]"
False,2338,2,36052,0,"[2.96875, 3.875, 3.90625, 3.71875]"
False,2339,3,36095,1,"[3.75, 3.546875, 4.53125, 4.15625]"
False,2340,2,36100,3,"[2.859375, 4.03125, 3.046875, 1.46875]"
True,2341,0,36114,0,"[3.859375, 4.0, 4.375, 4.25]"
False,2342,0,36123,1,"[3.0625, 2.375, 3.53125, 3.078125]"
False,2343,2,36124,1,"[4.6875, 4.4375, 4.53125, 4.96875]"
True,2344,0,36125,0,"[1.8046875, 4.65625, 2.78125, 4.59375]"
True,2345,2,36126,2,"[3.15625, 4.03125, 2.3125, 3.375]"
False,2346,2,36193,1,"[4.28125, 4.25, 4.3125, 4.59375]"
False,2347,1,36196,3,"[3.6875, 6.09375, 3.3125, 2.765625]"
False,2348,1,36198,0,"[2.9375, 3.96875, 3.75, 3.390625]"
False,2349,2,36203,1,"[4.46875, 3.53125, 3.828125, 4.65625]"
False,2350,2,36205,3,"[3.546875, 3.515625, 4.5625, 2.125]"
False,2351,2,36228,0,"[2.921875, 3.921875, 3.890625, 3.34375]"
False,2352,3,36238,1,"[3.21875, 2.421875, 4.78125, 4.65625]"
False,2353,3,36239,1,"[4.03125, 3.25, 4.90625, 4.25]"
True,2354,0,36240,0,"[3.578125, 3.609375, 4.3125, 3.671875]"
False,2355,1,36242,0,"[2.296875, 2.546875, 2.984375, 2.9375]"
True,2356,0,36248,0,"[2.671875, 3.140625, 2.78125, 3.1875]"
False,2357,0,36249,3,"[2.140625, 2.515625, 2.96875, 1.9296875]"
True,2358,1,36288,1,"[2.75, 2.703125, 3.375, 4.21875]"
True,2359,1,36314,1,"[3.3125, 2.25, 3.6875, 4.4375]"
False,2360,2,36357,3,"[3.75, 5.09375, 4.0, 3.21875]"
False,2361,0,36431,3,"[3.71875, 5.6875, 5.5, 2.203125]"
False,2362,0,36433,3,"[3.5, 3.65625, 3.375, 3.171875]"
False,2363,0,36438,2,"[4.25, 3.359375, 3.25, 3.28125]"
True,2364,1,36439,1,"[4.8125, 2.78125, 3.921875, 4.375]"
True,2365,3,36526,3,"[3.078125, 3.015625, 3.0, 2.765625]"
False,2366,0,36527,3,"[3.375, 3.296875, 3.03125, 2.875]"
True,2367,2,36541,2,"[3.890625, 3.8125, 2.78125, 3.859375]"
False,2368,3,36548,0,"[3.65625, 3.78125, 4.3125, 4.5]"
False,2369,0,36562,2,"[3.453125, 3.0, 2.984375, 3.90625]"
False,2370,2,36563,1,"[2.921875, 2.234375, 3.265625, 3.1875]"
False,2371,3,36564,2,"[3.890625, 3.203125, 2.84375, 3.90625]"
True,2372,2,36578,2,"[3.734375, 4.03125, 3.1875, 3.5]"
True,2373,0,36579,0,"[1.3671875, 2.703125, 3.78125, 3.171875]"
False,2374,2,36590,3,"[4.28125, 4.125, 4.4375, 3.78125]"
True,2375,2,36591,2,"[3.59375, 3.203125, 3.140625, 4.96875]"
False,2376,2,36592,1,"[3.234375, 2.828125, 4.28125, 3.875]"
True,2377,0,36615,0,"[2.515625, 3.125, 3.40625, 3.296875]"
False,2378,2,36639,1,"[3.828125, 2.890625, 2.921875, 3.953125]"
False,2379,0,36677,3,"[4.15625, 3.953125, 4.1875, 3.90625]"
False,2380,1,36774,0,"[2.609375, 3.171875, 3.546875, 3.46875]"
False,2381,2,36775,3,"[3.078125, 2.9375, 2.84375, 2.5625]"
False,2382,2,36778,3,"[4.09375, 4.59375, 3.796875, 2.265625]"
True,2383,0,36783,0,"[2.328125, 3.359375, 3.890625, 3.484375]"
False,2384,1,36789,3,"[6.75, 3.171875, 4.28125, 2.953125]"
False,2385,0,36802,1,"[2.734375, 2.21875, 2.671875, 2.9375]"
False,2386,2,36803,3,"[4.03125, 2.84375, 3.265625, 2.328125]"
False,2387,0,36820,2,"[3.078125, 3.890625, 2.515625, 2.53125]"
True,2388,1,36821,1,"[3.046875, 1.796875, 3.015625, 3.265625]"
False,2389,2,36822,1,"[3.46875, 3.3125, 4.25, 4.15625]"
False,2390,3,36833,1,"[4.03125, 2.265625, 4.03125, 5.5]"
False,2391,3,36863,2,"[3.359375, 3.484375, 3.171875, 3.84375]"
False,2392,1,36890,2,"[4.5625, 3.109375, 2.8125, 3.734375]"
False,2393,3,36891,1,"[4.71875, 2.421875, 3.578125, 5.21875]"
False,2394,0,36901,3,"[4.09375, 3.84375, 4.34375, 2.734375]"
True,2395,0,36918,0,"[3.375, 3.8125, 4.09375, 3.90625]"
False,2396,3,36919,2,"[4.46875, 3.375, 3.15625, 3.21875]"
False,2397,3,36960,2,"[4.34375, 3.3125, 2.65625, 6.625]"
True,2398,2,37007,2,"[2.765625, 5.09375, 2.421875, 4.34375]"
True,2399,2,37012,2,"[4.125, 4.34375, 3.25, 4.40625]"
